work_id,name,artist_id,style,museum_id
18697,"The Leaning Tree Trunk",916,Romanticism,47
19463,"Portrait of Armand Gerome",667,Orientalism,46
18699,"The Letter",916,Romanticism,35
19465,"Prayer in Cairo",667,Orientalism,NULL
18701,"The Moored Boat",916,Romanticism,NULL
178020,"Prayer in the Desert",667,Orientalism,NULL
18703,"The Muse, History",916,Romanticism,35
177854,"Prayer in the Mosque",667,Orientalism,NULL
18705,"The Oak in the Valley",916,Romanticism,47
178027,"Prayers in the Mosque",667,Orientalism,NULL
18707,"The Roman Campagna, with the Claudian Aqueduct",916,Romanticism,31
19467,"Public Prayer in the Mosque",667,Orientalism,35
18709,"The Seine Near Rouen",916,Romanticism,47
177863,"Pygmalion and Galatea",667,Orientalism,NULL
18711,"The Sin-le-Noble Road Near Douai",916,Romanticism,40
19469,"Pygmalion and Galatea",667,Orientalism,NULL
18713,"The Valley",916,Romanticism,40
19471,"Return to the Palace",667,Orientalism,NULL
18715,"The Wagon (Souvenir of Saintry)",916,Romanticism,47
178034,"Rider and His Steed in the Desert",667,Orientalism,NULL
18717,"The Wood Gatherer",916,Romanticism,47
18719,"Toussaint Lemaistre",916,Romanticism,35
178041,"Riders Crossing the Desert",667,Orientalism,NULL
18721,"Un Moulin a Vent Etretat",916,Romanticism,NULL
177960,"Rustem Pasha Mosque, Istanbul",667,Orientalism,NULL
18723,"Under Trees, Marcoussy",916,Romanticism,67
19473,"Saint Vincent De Paul",667,Orientalism,49
18725,"Venus at Her Bath",916,Romanticism,NULL
177928,"Seated Arnaut",667,Orientalism,NULL
177921,"Street Vendor in Cairo",667,Orientalism,NULL
18727,"View in Holland",916,Romanticism,67
19477,"The Artist's Father and Son on the Doorstep of His House",667,Orientalism,NULL
18731,"View of Genzano with a Rider and Peasant",916,Romanticism,35
19479,"The Bath",667,Orientalism,NULL
18729,"View of Genzano",916,Romanticism,35
177827,"The Black Bard",667,Orientalism,NULL
18735,"Ville d'Avray",916,Romanticism,35
19481,"The Carpet Merchant (The Rug Market in Cairo)",667,Orientalism,35
18737,"Ville d'Avray, the Large Pond and Villas",916,Romanticism,NULL
19483,"The Christian Martyrs Last Prayer",667,Orientalism,NULL
18733,Ville-d'Avray,916,Romanticism,31
178048,"The Citadel, Acre",667,Orientalism,NULL
18739,"Wall, Cotes-du-Nord, Brittany",916,Romanticism,67
19485,"The Cock Fight",667,Orientalism,49
18741,"Waterfall at Terni",916,Romanticism,35
19487,"The Color Grinder",667,Orientalism,NULL
177969,"The Colossus of Memnon",667,Orientalism,NULL
204464,"Willows and Farmhouse at Sainte-Catherine-les-Arras",916,Romanticism,53
18743,"Willows on the Banks of the Scarpe",916,Romanticism,NULL
19489,"The End of the Sitting",667,Orientalism,NULL
18745,"Woman in Blue",916,Romanticism,40
178055,"The Grain Threshers, Egypt",667,Orientalism,NULL
18747,"Woman Picking Flowers in a Pasture",916,Romanticism,NULL
19491,"The Grand Bath at Bursa",667,Orientalism,NULL
18749,"Woman Reading in a Landscape",916,Romanticism,35
177872,"The Grand White Eunuch",667,Orientalism,NULL
18751,"Woman with a Pearl",916,Romanticism,40
19493,"The Grief of the Pasha (The Dead Tiger)",667,Orientalism,NULL
18753,"Women in a Field of Willows",916,Romanticism,NULL
19495,"The Guard",667,Orientalism,NULL
18755,"Wooded Path Near Ville d'Avray",916,Romanticism,67
178062,"The Harem in the Kiosk",667,Orientalism,NULL
176299,"Portrait of a Young Girl",539,Neo-Classicism,NULL
19497,"The Idylle, Daphnis and Chloe",667,Orientalism,40
176319,"Portrait of a Young Woman",539,Neo-Classicism,NULL
19499,"The Marabou at the Door of His House",667,Orientalism,NULL
176309,"Portrait of a Young Woman with White Headscarf",539,Neo-Classicism,NULL
177914,"The Muezzin",667,Orientalism,NULL
176329,"Portrait of Madame Van Westrenen of Tremaat",539,Neo-Classicism,35
19501,"The Negro Master of the Hounds",667,Orientalism,NULL
26400,"Portrait of Nicolas-Pierre-Baptiste Anselme",539,Neo-Classicism,NULL
19503,"The Runners of the Pasha",667,Orientalism,35
176339,"Portrait of the Comtesse du Barry",539,Neo-Classicism,NULL
19505,"The Serpent Charmer",667,Orientalism,NULL
176357,Self-Portrait,539,Neo-Classicism,NULL
19509,"The Slave Market (For Sale)",667,Orientalism,NULL
176387,"The Awakening",539,Neo-Classicism,62
19511,"The Slave Market in Rome",667,Orientalism,34
176367,"The Bust of a Young Girl, called Virginie",539,Neo-Classicism,NULL
19507,"The Slave Market",667,Orientalism,NULL
26404,"The Guitarist",539,Neo-Classicism,NULL
177716,"The Standard Bearer Unfolding the Flag",667,Orientalism,NULL
26406,"The Laundress (La Blanchisseuse)",539,Neo-Classicism,55
19429,"The Syrian Shepherd",667,Orientalism,NULL
26408,"The Spoiled Child",539,Neo-Classicism,34
177836,"The Tiger and the Guardian",667,Orientalism,NULL
176395,"Two Children and a Dog",539,Neo-Classicism,NULL
19513,"The Tulip Folly",667,Orientalism,NULL
176377,"Young Peasant Boy",539,Neo-Classicism,NULL
19515,"The Two Majesties",667,Orientalism,NULL
30995,"Water Spaniel Surprising a Swan on its Nest",638,Baroque,46
19517,"The Wailing Wall",667,Orientalism,NULL
19519,"Thumbs Down",667,Orientalism,NULL
30997,"White Greyhound",638,Baroque,NULL
19523,"Tiger On the Watch",667,Orientalism,NULL
194510,"Mehmet, the Vizir Ka^hyasi",826,Orientalism,43
19521,Tiger,667,Orientalism,NULL
194739,"Party of Armenians Playing Cards",826,Orientalism,43
19525,"Tigress and Her Cubs",667,Orientalism,35
194521,"Patrona Halil",826,Orientalism,43
19527,"Truth Coming Out of Her Well to Shame Mankind",667,Orientalism,NULL
194530,"Portrait of Sultan Ahmed III",826,Orientalism,43
177881,"Turkish Woman Bathing",667,Orientalism,NULL
194539,"Seliktar Agassi, Equerry to the Sultan (Supreme Weapon-Bearer)",826,Orientalism,43
19529,"Two Italian Women with a Child",667,Orientalism,49
177890,"Veiled Circassian Beauty",667,Orientalism,NULL
19531,"View of Baalbek",667,Orientalism,NULL
19533,"View of Medinet El-Fayoum",667,Orientalism,46
194548,"Sultan Ahmed III",826,Orientalism,43
177818,"Violin Player",667,Orientalism,NULL
194557,"The Capon Aghassi, Chief of the White Eunuchs of the Sultan",826,Orientalism,43
19535,"Whirling Dervishes",667,Orientalism,NULL
194566,"The Capoudgi Bachi, Grand-Master of the Seraglio",826,Orientalism,43
19537,"Whoever You Are Here is Your Master",667,Orientalism,NULL
194575,"The Chaous Bachi",826,Orientalism,43
19539,"Woman of Constantinople",667,Orientalism,NULL
194802,"The First Day of School",826,Orientalism,43
177782,"Woman on a Balcony",667,Orientalism,NULL
194809,"The Grand Vizier Crossing the Atmeydani (Horse Square)",826,Orientalism,43
19541,"Women Bathing",667,Orientalism,NULL
194584,"The Janissary Aga, Commander-in-Chief of the Janissaries",826,Orientalism,43
177800,"Women in Bath",667,Orientalism,NULL
194593,"The Kazasker, Judge",826,Orientalism,43
177791,"Women in Bath",667,Orientalism,NULL
194602,"The Kislar Aghassi, Chief of the Black Eunuchs of the Sultan",826,Orientalism,43
19543,"Working in Marble",667,Orientalism,NULL
194816,"The Meal in Honour of Ambassador Cornelis Calkoen",826,Orientalism,43
177809,"Young Girl from Cairo",667,Orientalism,NULL
194411,"The Mufti, Head of Religious Affairs",826,Orientalism,43
19545,"Young Greeks in the Mosque",667,Orientalism,NULL
194746,"The Murder of Patrona Halil and His Fellow Rebels",826,Orientalism,43
176587,"Portrait of Marguerite-Francoise-Bernard de Reims, Madame Dupleix de Bacquencourt",746,Rococo,NULL
194611,"The Reis Effendi, Head of the Chancery",826,Orientalism,43
176605,"Portrait of Marie-Genevieve Boudrey, Represented as a Muse",746,Rococo,NULL
176596,"Portrait of Marie Louise Elisabeth de France, Duchess of Parma",746,Rococo,NULL
194620,"The Sultana-Mother",826,Orientalism,43
176614,"Portrait of the Comtesse d'Andlau in a White Dress with a Blue Shawl",746,Rococo,NULL
194630,"Turkish Woman at Her Embroidery Frame",826,Orientalism,43
176632,"Portrait of the Duc de Richelieu, Marechal de France",746,Rococo,NULL
194753,"Turkish Women in the Countryside Near Istanbul",826,Orientalism,43
176425,"Portrait of the Duchesse de Chateauroux as Thalia, Muse of Comedy",746,Rococo,NULL
194823,"View of Istanbul from the Dutch Embassy at Pera",826,Orientalism,43
176623,"Portrait of the Marquise de Pleumartin, nee Anne Le Lay de Villemare",746,Rococo,NULL
194830,"Wedding Procession on the Bosphorus",826,Orientalism,43
30905,"The Spring (La Source)",746,Rococo,35
194760,"Whirling Dervishes",826,Orientalism,43
7773,"Still-Life With Cat and Rayfish",699,Rococo,NULL
194639,"Woman from the Albanian Coast",826,Orientalism,43
7789,"The Attentive Nurse",699,Rococo,NULL
194648,"Woman from the Bulgarian Coast",826,Orientalism,43
7791,"The Attributes of the Arts and the Rewards",699,Rococo,35
194657,"Woman from the Island of Kithnos (Thermia)",826,Orientalism,43
198494,"The Copper Water Urn",699,Rococo,51
194666,"Woman from the Island of Mykonos",826,Orientalism,43
7793,"The Embroiderer",699,Rococo,NULL
194675,"Woman from the Island of Patmos",826,Orientalism,43
7795,"The Good Education",699,Rococo,NULL
194684,"Woman from the Island of Tinos",826,Orientalism,43
7797,"The Governess",699,Rococo,NULL
189993,"Place St. Sulpice, Paris",747,Impressionism,NULL
7801,"The House of Cards",699,Rococo,46
190173,"Port Saint Nicolas with Our Lady on the Background",747,Impressionism,NULL
7799,"The House of Cards",699,Rococo,46
190003,"Portrait of the Artist William Dannat",747,Impressionism,NULL
7803,"The Laundress",699,Rococo,51
190013,"Princess Street Edinburgh",747,Impressionism,NULL
7805,"The Scullery Maid",699,Rococo,46
190181,Promenade,747,Impressionism,NULL
7807,"The Sideboard",699,Rococo,40
190023,"Promenade dans la Banlieue de Paris",747,Impressionism,NULL
190189,"Rue du Village",747,Impressionism,NULL
190033,"Saint Germain des Pres",747,Impressionism,NULL
190043,"Seine Bank the Sunny Road",747,Impressionism,NULL
190053,"Soldiers in Jersey",747,Impressionism,NULL
190063,"Street in Asnieres",747,Impressionism,NULL
190335,"The Absinthe Drinkers",747,Impressionism,NULL
190197,"The Banks of the Seine Near Paris",747,Impressionism,NULL
190205,"The Carnations",747,Impressionism,NULL
190073,"The Farm",747,Impressionism,NULL
190083,"The Fletcher Mansion New York City",747,Impressionism,NULL
190213,"The Minstrels",747,Impressionism,NULL
190343,"The Old Saver",747,Impressionism,NULL
190093,"The Sleeping Beauty",747,Impressionism,NULL
190103,"The Three Paths",747,Impressionism,NULL
7809,"The Silver Tureen",699,Rococo,NULL
7811,"The Skate",699,Rococo,40
7813,"The Teacher",699,Rococo,46
7815,"Vegetebles for the Soup",699,Rococo,NULL
198469,"Woman Drawing Water from a Water Urn",699,Rococo,51
28567,Joaquin,895,Impressionism,NULL
28569,"Kissing the Relic",895,Impressionism,NULL
28571,"La Bilbainita",895,Impressionism,NULL
28573,"La Playa, Biarritz",895,Impressionism,NULL
28575,"La Siesta",895,Impressionism,NULL
28577,"Looking for Seafood, Beach of Valencia",895,Impressionism,NULL
28579,"Lunch on the Boat",895,Impressionism,NULL
28581,"Maria on the Beach at Biarritz",895,Impressionism,NULL
28583,"Marine Sailboats in the Sea",895,Impressionism,NULL
28585,Mother,895,Impressionism,NULL
28587,"Mrs. Winthrop W. Aldrich",895,Impressionism,35
28589,"My Children",895,Impressionism,NULL
28591,"Nina en la Playa, Valencia",895,Impressionism,NULL
28593,"Palace of Carlos V, Alcazar de Sevilla",895,Impressionism,NULL
28595,"Palace of Pond, Royal Gardens in Seville",895,Impressionism,NULL
28597,"Patio de la Casa",895,Impressionism,NULL
28663,"Pepilla the Gypsy and Her Daughter",895,Impressionism,55
28599,"Pescadores Barcas Varadas, Valencia",895,Impressionism,NULL
28601,"Playa de Valencia",895,Impressionism,NULL
28605,"Portrait of Maria Guerrero",895,Impressionism,50
28607,"Portrait of Senora de Urcola Wearing a Black Mantilla",895,Impressionism,NULL
28609,"Portrait of the Child Jose Maria Suarez",895,Impressionism,NULL
28603,Portrait,895,Impressionism,NULL
28611,Research,895,Impressionism,NULL
28613,"Santa en Oracion",895,Impressionism,50
28615,"Senora de Sorolla",895,Impressionism,NULL
28617,"Setting Out to Sea, Valencia",895,Impressionism,NULL
28619,"Stormy Afternoon",895,Impressionism,NULL
28621,"Strolling Along the Seashore",895,Impressionism,NULL
28623,"Swimmers, Javea",895,Impressionism,NULL
28625,"The Bath",895,Impressionism,35
28627,"The Beach at Valencia",895,Impressionism,NULL
190287,"The Vagabond",747,Impressionism,NULL
28629,"The Gardens at the Sorolla Family House",895,Impressionism,NULL
190297,"The Veillard with Friends",747,Impressionism,NULL
28631,"The Horse's Bath",895,Impressionism,NULL
190113,"Tree Alley at the Champs Elysees",747,Impressionism,NULL
28633,"The Little Sailing Boat",895,Impressionism,NULL
28635,"The Old Man of Castille",895,Impressionism,NULL
28637,"The Return From Fishing, Valencia Beach",895,Impressionism,NULL
28639,"The Skipping Rope",895,Impressionism,NULL
28641,"The Three Sisters on the Beach",895,Impressionism,NULL
28665,"The Wounded Foot",895,Impressionism,55
28643,"They Still Say that Fish is Expensive",895,Impressionism,50
28645,"Time for a Bathe, Valencia",895,Impressionism,NULL
28647,"Typical Lagarterans",895,Impressionism,NULL
28649,"Under the Awning, on the Beach at Zarauz",895,Impressionism,NULL
28651,"Valencian Fishermen",895,Impressionism,NULL
28653,"Velas En El Mar, Valencia",895,Impressionism,NULL
151811,"Margrave a Liver Chestnut Racehorse",680,Realism,NULL
28655,"White Slave Trade",895,Impressionism,NULL
151822,"Margrave with James Robinson Up",680,Realism,NULL
27577,"The Woodman's Daughter",613,Neo-Classicism,NULL
152397,"Matilda and Mameluke the Finish of the 1827 St. Leger",680,Realism,NULL
27579,"The Yeoman of the Guard",613,Neo-Classicism,62
151833,"Memnon with William Scott Up",680,Realism,NULL
27581,"Trust Me",613,Neo-Classicism,NULL
151844,"Mr. Francis Lovells Bluebeard",680,Realism,NULL
151701,"Foxhunting Clearing a Ditch",680,Realism,NULL
152388,"Mr. O'Briens Dark Bay Racehorse Jonathan Wild",680,Realism,NULL
151712,"Foxhunting Encouring Hounds",680,Realism,NULL
151855,"Mr. Ridsdale and Mr. Gullys St. Giles with William Scott Up",680,Realism,NULL
152482,Goats,680,Realism,NULL
151866,"Mr. William Ordes Bay Filly Beeswing in a Stable",680,Realism,NULL
151723,"Grey Carriage Horses in the Coachyard",680,Realism,NULL
152442,"Negotiator A Bay Horse in a Landscape",680,Realism,NULL
152316,"Halt Outside the Bulls Head",680,Realism,NULL
151877,"One of the Scots Greys in a Yard",680,Realism,NULL
151888,"Over the Gate",680,Realism,NULL
151899,Pantaloon,680,Realism,NULL
152199,"Preparing to Start for the Doncaster Gold Cup",680,Realism,NULL
152406,Priam,680,Realism,NULL
151910,"Rabbits Feeding",680,Realism,NULL
151734,"Hornsea Winner of the 1836 Goodwood Cup",680,Realism,NULL
152042,"Shoeing Imaum",680,Realism,NULL
152136,"Horses and Chickens",680,Realism,NULL
152053,"Sir Mark Wood with His Dark Brown Filly Vespa",680,Realism,NULL
152145,"Horses and Sheep in a Stable Yard",680,Realism,NULL
152208,"Stable Mates",680,Realism,NULL
152154,"Horses by a Stream",680,Realism,NULL
151932,"Steeplechase Cracks",680,Realism,NULL
152163,"Horses Cows Chickens in a Farmyard",680,Realism,NULL
152217,"The Blacksmiths Forge",680,Realism,NULL
152172,"Horses Pigs and Chickens in a Farmyard",680,Realism,NULL
151943,"The Cavaliers Charger",680,Realism,NULL
152181,"Horses Pigs and Chickens in the Yard on a Snowy Day",680,Realism,NULL
151954,"The Colonel with William Scott Up",680,Realism,NULL
151745,"In the Barn",680,Realism,NULL
152491,"The Doncaster Gold Cup 1825",680,Realism,NULL
152190,"In the Highlands",680,Realism,NULL
151987,"The Ducklings",680,Realism,NULL
151756,"Jack Spigot with William Scott Up",680,Realism,NULL
151965,"The Earl of Chesterfields Industry",680,Realism,NULL
152361,"John Kent Trainer to the 5th Duke of Richmond",680,Realism,NULL
151921,"The Famed Racehorse Sir Tatton Sykes",680,Realism,NULL
151767,Lancelot,680,Realism,NULL
151976,"The Famous Trotter Confidence Drawing a Gig",680,Realism,NULL
151778,"Lord Clevelands Bay Colt",680,Realism,NULL
152226,"The Harvest",680,Realism,NULL
152370,"Lord George Bentincks Crucifix John Day Up",680,Realism,NULL
152235,"The Milkmaid",680,Realism,NULL
152379,Lottery,680,Realism,NULL
152244,"The Noonday Rest",680,Realism,NULL
151789,"Major Yarburghs Brown Colt Charles XII",680,Realism,NULL
151998,"The Quarry",680,Realism,NULL
152415,"The Racehorse Whiteface with Groom J. Gilham",680,Realism,NULL
151800,"Mare and Foal",680,Realism,NULL
152451,"The Rose",680,Realism,NULL
152462,"The Royal Mail Coach on the Road",680,Realism,NULL
152253,"The Stable Yard",680,Realism,NULL
152262,"The Start of the Goodwood Gold Cup",680,Realism,NULL
152271,"The Suffolk Hunt Full Cry",680,Realism,NULL
152280,"The Suffolk Hunt Going to Cover Near Herringswell",680,Realism,NULL
5443,"Reapers Resting in a Wheat Field",791,Impressionism,35
152289,"The Suffolk Hunt Gone Away",680,Realism,NULL
5445,"Repose (Nonchaloire)",791,Impressionism,46
152298,"The Suffolk Hunt the Death",680,Realism,NULL
152009,"The Watering Place",680,Realism,NULL
5447,"Robert Louis Stevenson and His Wife",791,Impressionism,NULL
152307,"The York London Coach at the George Inn Stamford",680,Realism,NULL
5449,"Santa Maria della Salute",791,Impressionism,NULL
152424,"Touchstone in a Loose Box",680,Realism,NULL
5451,Self-Portrait,791,Impressionism,NULL
152433,"Two English Pointers with a Sportsman in a Landscape",680,Realism,NULL
5453,"Sir George Sitwell, Lady Ida Sitwell and Family",791,Impressionism,NULL
17466,"Carolina Parakeet",565,Naturalism,NULL
5457,"Street in Venice",791,Impressionism,46
17468,"Carolina Parakeets",565,Naturalism,NULL
5455,"Street in Venice",791,Impressionism,NULL
17470,"Caroline Wren",565,Naturalism,NULL
5459,"The Artist Sketching",791,Impressionism,NULL
17472,"Cedar Waxwing",565,Naturalism,NULL
17474,"Chimney Swift",565,Naturalism,NULL
5461,"The Birthday Party",791,Impressionism,NULL
17476,"Common American Swan",565,Naturalism,NULL
5463,"The Breakfast Table",791,Impressionism,NULL
17478,"Common Barn Owl",565,Naturalism,NULL
5465,"The Daughters of Edward Darley Boit",791,Impressionism,NULL
17480,"Common Grackle",565,Naturalism,NULL
5467,"The Fountain at Villa Torlonia in Frascati",791,Impressionism,68
17482,"Common Loon",565,Naturalism,NULL
5469,"The Garden Wall",791,Impressionism,NULL
17484,"Common Merganser",565,Naturalism,NULL
5471,"The Hermit",791,Impressionism,35
17486,"Common Moorhen",565,Naturalism,NULL
5473,"The Master and His Pupils",791,Impressionism,NULL
5475,"The Mosquito Net",791,Impressionism,NULL
17488,"Common Raven",565,Naturalism,NULL
5479,"The Pink Dress",791,Impressionism,NULL
17490,"Common Tern",565,Naturalism,NULL
5481,"The Rialto (Grand Canal)",791,Impressionism,67
17492,"Crested Bobwhite and Mountain Quail",565,Naturalism,NULL
5483,"The Sketchers",791,Impressionism,NULL
17494,"Curliers Kinglet",565,Naturalism,NULL
5485,"The Sulphur Match",791,Impressionism,NULL
17496,"Double Crested Cormorant",565,Naturalism,NULL
5487,"Theodore Roosevelt",791,Impressionism,NULL
17498,"Eastern Bluebird",565,Naturalism,NULL
5489,"Trout Stream in the Tyrol",791,Impressionism,NULL
17500,"Eastern Meadowlark",565,Naturalism,NULL
5491,"Two Arab Women",791,Impressionism,35
17502,Flycatchers,565,Naturalism,NULL
5493,"Two Girls on a Lawn",791,Impressionism,35
17504,"Fork-Tailed Flycatcher",565,Naturalism,NULL
5495,"Two Girls with Parasols",791,Impressionism,35
17506,"Forsters Tern and Trudeaus Tern",565,Naturalism,NULL
5497,"Two Women Asleep in a Punt under the Willows",791,Impressionism,NULL
17508,"Glossy Ibis",565,Naturalism,NULL
5499,"Tyrolese Interior",791,Impressionism,NULL
17512,Goatssuckers,565,Naturalism,NULL
5501,"Venetian Bead Stringers",791,Impressionism,NULL
17510,Goatssuckers,565,Naturalism,NULL
5503,"Venetian Glass Workers",791,Impressionism,68
17514,"Gray Jay",565,Naturalism,NULL
5505,"Venetian Interior",791,Impressionism,NULL
17516,"Great Blue Heron",565,Naturalism,NULL
5507,"Venetian Onion Seller",791,Impressionism,56
17518,"Great Grey Owl",565,Naturalism,NULL
5509,"Venetian Wineshop",791,Impressionism,NULL
17520,"Great Horned Owl",565,Naturalism,NULL
5511,Vespers,791,Impressionism,NULL
17522,"Greater Flamingo",565,Naturalism,NULL
5513,"View of Capri",791,Impressionism,NULL
17524,"Hooded Merganser",565,Naturalism,NULL
5515,"Villa Torre Galli the Loggia",791,Impressionism,NULL
17526,"Horned Puffin",565,Naturalism,NULL
5517,"William M. Chase, N. A.",791,Impressionism,35
17528,"House Wren",565,Naturalism,NULL
5519,"Yoho Falls",791,Impressionism,NULL
17530,"Ivory-Billed Woodpecker",565,Naturalism,NULL
17532,"Lesser Golden Plover",565,Naturalism,NULL
23716,"The Return of Neptune",609,"American Art",35
17534,"Loggerhead Shrike",565,Naturalism,NULL
23718,"Watson and the Shark",609,"American Art",35
17536,"Long-Tailed Jaeger",565,Naturalism,NULL
19633,"On the Balcony",910,Classicism,NULL
17538,"Louisiana Waterthrush",565,Naturalism,NULL
19635,Ophelia,910,Classicism,NULL
17540,"Mallard Ducks",565,Naturalism,NULL
19637,Phyleis,910,Classicism,NULL
17542,"Mangrove Cockoo",565,Naturalism,NULL
19641,"Reverie 1912",910,Classicism,NULL
17544,"Marsh Wren",565,Naturalism,NULL
19639,Reverie,910,Classicism,55
17546,Mergansers,565,Naturalism,NULL
19643,"Rich Gifts Wax Poor When Lovers Prove Unkind",910,Classicism,NULL
17548,"Northern Cardinal",565,Naturalism,NULL
19647,"Summer Flowers",910,Classicism,NULL
19649,"Sweet Dreams",910,Classicism,NULL
19651,"The Belvedere",910,Classicism,NULL
19653,"The Jewel Casket",910,Classicism,NULL
17550,"Northern Flicker",565,Naturalism,NULL
19661,"The Old Old Story",910,Classicism,NULL
17552,"Northern Fulmar",565,Naturalism,NULL
19663,"The Peacock Fan",910,Classicism,NULL
17554,"Northern Mockingbird",565,Naturalism,NULL
19669,"The Signal",910,Classicism,55
17556,"Northern Oriole",565,Naturalism,NULL
17558,"Northern Paula",565,Naturalism,NULL
19671,"The Sweet Siesta of a Summer Day",910,Classicism,NULL
17560,"Northern Shrike",565,Naturalism,NULL
19673,"The Tambourine Girl",910,Classicism,NULL
17564,"Orchard Oriole",565,Naturalism,46
19675,Tranquility,910,Classicism,NULL
17562,"Orchard Oriole",565,Naturalism,NULL
19677,"Under the Blossom that Hangs on the Bough",910,Classicism,NULL
19679,"Waiting for an Answer",910,Classicism,NULL
17566,"Osprey and Weakfish",565,Naturalism,46
19681,"With Violets Wreathed and Robe of Saffron Hue",910,Classicism,NULL
17568,Ovenbird,565,Naturalism,NULL
19683,"Yes or No",910,Classicism,NULL
17570,"Painted Bunting",565,Naturalism,NULL
6450,Landscape,898,Neo-Classicism,NULL
17572,"Painted Finch",565,Naturalism,NULL
6452,"Landscape with Water",898,Neo-Classicism,62
17574,"Passenger Pigeon",565,Naturalism,NULL
6454,"Line Fishing, Off Hastings",898,Neo-Classicism,NULL
17576,Pelicans,565,Naturalism,NULL
6456,"Linlithgow Palace",898,Neo-Classicism,NULL
204179,"Peregrine Falcons (Duck Hawks)",565,Naturalism,53
6460,"Long Ship's Lighthouse, Land's End",898,Neo-Classicism,47
17578,"Pileated Woodpecker",565,Naturalism,NULL
17580,Ptarmigan,565,Naturalism,NULL
6462,"Margate, From the Sea",898,Neo-Classicism,47
17582,"Purple Martin",565,Naturalism,NULL
6464,"Modern Rome, Campo Vaccino",898,Neo-Classicism,55
17584,"Red-Breasted Merganser",565,Naturalism,NULL
6466,"Odysseus Deriding Polyphemus",898,Neo-Classicism,47
17586,"Red-Headed Woodpecker",565,Naturalism,NULL
6468,"Off the Nore",898,Neo-Classicism,NULL
17588,"Red-Necked Grebe",565,Naturalism,NULL
6470,"Palace of La Belle Gabrielle",898,Neo-Classicism,NULL
17590,"Rose-Breasted Grosbeak",565,Naturalism,NULL
6472,"Peace, Burial at Sea",898,Neo-Classicism,62
17592,"Roseate Spoonbill",565,Naturalism,NULL
166497,"Port Ruysdael",898,Neo-Classicism,NULL
17594,"Ruby-Crowned Kinglet",565,Naturalism,NULL
6476,"Quillebeuf, Mouth of the Seine",898,Neo-Classicism,NULL
6478,"Raby Castle, the Seat of the Earl of Darlington",898,Neo-Classicism,NULL
17596,"Ruby-Throated Hummingbird",565,Naturalism,NULL
6480,"Rain, Steam and Speed, the Great Western Railway",898,Neo-Classicism,47
17600,"Rufuos Hummingbird",565,Naturalism,NULL
6484,"Saint Catherine's Hill, Guildford, Surrey",898,Neo-Classicism,NULL
17598,"Rufuos-Sided Towhee",565,Naturalism,NULL
6486,"Scarborough Town and Castle Morning Boys Catching Crabs",898,Neo-Classicism,NULL
17602,"Savannah Sparrow",565,Naturalism,NULL
6488,"Schloss Rosenau, Coburg",898,Neo-Classicism,NULL
17604,"Scarlet Ibis",565,Naturalism,NULL
6492,Self-Portrait,898,Neo-Classicism,62
17606,"Seaside Sparrow",565,Naturalism,NULL
17608,"Snowy Egret",565,Naturalism,NULL
6494,Self-Portrait,898,Neo-Classicism,NULL
17610,"Solitary Vireo",565,Naturalism,NULL
6496,"Sheerness as seen from the Nore",898,Neo-Classicism,NULL
17612,"Spotted Sandpiper",565,Naturalism,NULL
6498,Snowstorm,898,Neo-Classicism,NULL
17614,"The Bald-Headed Eagle from Birds of America",565,Naturalism,NULL
6500,"Staffa, Fingal's Cave",898,Neo-Classicism,NULL
6502,"Stormy Sea Breaking on a Shore",898,Neo-Classicism,NULL
17616,"Three-Toed Woodpecker and Hairy Woodpecker",565,Naturalism,NULL
6504,"Sun Rising Through Vapour",898,Neo-Classicism,47
17618,"Tricolor Heron",565,Naturalism,NULL
6506,"Sunrise with Sea Monsters",898,Neo-Classicism,62
17620,"Trumpted Swan",565,Naturalism,NULL
6508,"The Battle of Trafalgar, 21 October 1805",898,Neo-Classicism,41
17622,"Tufted Titmouse",565,Naturalism,NULL
6510,"The Bay of Baiae, with Apollo and the Sibyl",898,Neo-Classicism,62
17624,"Turkey Vulture",565,Naturalism,NULL
17626,"Washington Sea Eagle",565,Naturalism,NULL
6512,"The Bright Stone of Honor Ehrenbrietstein and the Tomb of Marceau",898,Neo-Classicism,47
17628,"Western Tanager and Scarlet Tanager",565,Naturalism,NULL
6514,"The Burning of the House of Lords and Commons",898,Neo-Classicism,67
17630,"White-Breasted Nuthatch",565,Naturalism,NULL
203918,"The Burning of the Houses of Lords and Commons, 16 October, 1834",898,Neo-Classicism,53
17632,"White-Crowned Pigeon",565,Naturalism,NULL
6518,"The Dogano, San Giorgio, Citella, From the Steps of the Europa",898,Neo-Classicism,62
17634,"White Heron",565,Naturalism,NULL
6520,"The Evening Star",898,Neo-Classicism,47
17636,"White-Rumped Sandpiper",565,Naturalism,NULL
192374,"The Fighting Temeraire (60" x 48")",898,NULL,NULL
17638,"Whooping Crane",565,Naturalism,NULL
6522,"The Fighting Temeraire",898,Neo-Classicism,47
17642,"Wild Turkey II",565,Naturalism,NULL
6524,"The Fish Market at Hastings Beach",898,Neo-Classicism,NULL
17640,"Wild Turkey",565,Naturalism,NULL
6526,"The Grand Canal, Venice",898,Neo-Classicism,35
17646,"Wood Warbler II",565,Naturalism,NULL
6528,"The Harbor of Dieppe",898,Neo-Classicism,NULL
17644,"Wood Warbler",565,Naturalism,NULL
6530,"The Parting of Hero and Leander",898,Neo-Classicism,47
